Age 	 GS
5.535965699999999742e+03	1.756459999999999866e+02
5.536004399999999805e+03	1.752369999999999948e+02
5.536043000000000575e+03	1.741340000000000146e+02
5.536081500000000233e+03	1.723580000000000041e+02
5.536119800000000396e+03	1.697129999999999939e+02
5.536158000000000357e+03	1.669830000000000041e+02
5.536195999999999913e+03	1.645490000000000066e+02
5.536233400000000074e+03	1.627120000000000175e+02
5.536270999999999731e+03	1.610629999999999882e+02
5.536308399999999892e+03	1.595810000000000173e+02
5.536345599999999649e+03	1.583779999999999859e+02
5.536382499999999709e+03	1.572879999999999825e+02
5.536419200000000274e+03	1.568909999999999911e+02
5.536455500000000029e+03	1.572779999999999916e+02
5.536492199999999684e+03	1.591520000000000152e+02
5.536529099999999744e+03	1.620459999999999923e+02
5.536565999999999804e+03	1.648590000000000089e+02
5.536603000000000975e+03	1.672309999999999945e+02
5.536639699999999721e+03	1.694029999999999916e+02
5.536676699999999983e+03	1.713459999999999752e+02
5.536713800000000447e+03	1.733790000000000191e+02
5.536750799999999799e+03	1.747140000000000271e+02
5.536787800000000061e+03	1.757800000000000011e+02
5.536824700000000121e+03	1.772709999999999866e+02
5.536861200000000281e+03	1.787920000000000016e+02
5.536897899999999936e+03	1.805970000000000084e+02
5.536934500000000298e+03	1.825070000000000050e+02
5.536970999999999549e+03	1.836299999999999955e+02
5.537007300000000214e+03	1.842980000000000018e+02
5.537043400000000474e+03	1.842270000000000039e+02
5.537079300000000330e+03	1.832409999999999854e+02
5.537114599999999882e+03	1.818029999999999973e+02
5.537149999999999636e+03	1.798079999999999927e+02
5.537185199999999895e+03	1.772709999999999866e+02
5.537220000000000255e+03	1.746929999999999836e+02
5.537254600000000210e+03	1.723420000000000130e+02
5.537288800000000265e+03	1.702640000000000100e+02
5.537322299999999814e+03	1.682659999999999911e+02
5.537355700000000070e+03	1.661920000000000073e+02
5.537388799999999719e+03	1.647090000000000032e+02
5.537421400000000176e+03	1.644199999999999875e+02
5.537453800000000228e+03	1.650300000000000011e+02
5.537485800000000381e+03	1.661899999999999977e+02
5.537518100000000231e+03	1.678679999999999950e+02
5.537550199999999677e+03	1.703420000000000130e+02
5.537582199999999830e+03	1.728709999999999809e+02
5.537614199999999983e+03	1.750929999999999893e+02
5.537645999999999731e+03	1.775259999999999820e+02
5.537677700000000186e+03	1.800049999999999955e+02
5.537709000000000742e+03	1.822090000000000032e+02
5.537740499999999884e+03	1.843970000000000198e+02
5.537771899999999732e+03	1.861579999999999870e+02
5.537803100000000086e+03	1.874180000000000064e+02
5.537834200000000237e+03	1.882350000000000136e+02
5.537865200000000186e+03	1.886109999999999900e+02
5.537895700000000033e+03	1.881680000000000064e+02
5.537926400000000285e+03	1.870449999999999875e+02
5.537956900000000132e+03	1.857500000000000000e+02
5.537987299999999777e+03	1.844199999999999875e+02
5.538017499999999927e+03	1.833459999999999752e+02
5.538047300000000178e+03	1.827920000000000016e+02
5.538077199999999721e+03	1.825909999999999798e+02
5.538106899999999769e+03	1.825390000000000157e+02
5.538136400000000322e+03	1.825790000000000077e+02
5.538165799999999763e+03	1.830729999999999791e+02
5.538194999999999709e+03	1.838070000000000164e+02
5.538223700000000463e+03	1.843990000000000009e+02
5.538252500000000509e+03	1.847170000000000130e+02
5.538281100000000151e+03	1.851940000000000168e+02
5.538309400000000096e+03	1.853490000000000180e+02
5.538337599999999838e+03	1.849920000000000186e+02
5.538365600000000086e+03	1.845109999999999957e+02
5.538393299999999726e+03	1.841150000000000091e+02
5.538420600000000377e+03	1.840420000000000016e+02
5.538447799999999916e+03	1.846080000000000041e+02
5.538474900000000162e+03	1.854540000000000077e+02
5.538501600000000508e+03	1.865120000000000005e+02
5.538528199999999742e+03	1.873319999999999936e+02
5.538554600000000391e+03	1.881259999999999764e+02
5.538580500000000029e+03	1.892079999999999984e+02
5.538606399999999667e+03	1.904170000000000016e+02
5.538632200000000012e+03	1.916879999999999882e+02
5.538657799999999952e+03	1.930169999999999959e+02
5.538683299999999690e+03	1.940990000000000180e+02
5.538708400000000438e+03	1.946380000000000052e+02
5.538733699999999772e+03	1.946190000000000282e+02
5.538758800000000520e+03	1.942859999999999729e+02
5.538783800000000156e+03	1.940340000000000202e+02
5.538808799999999792e+03	1.934809999999999945e+02
5.538833700000000135e+03	1.926190000000000282e+02
5.538858500000000276e+03	1.916520000000000152e+02
5.538883100000000013e+03	1.910099999999999909e+02
5.538907799999999952e+03	1.902570000000000050e+02
5.538932600000000093e+03	1.892420000000000186e+02
5.538957300000000032e+03	1.882620000000000005e+02
5.538982100000000173e+03	1.876899999999999977e+02
5.539006900000000314e+03	1.871899999999999977e+02
5.539031500000000051e+03	1.866800000000000068e+02
5.539056400000000394e+03	1.862330000000000041e+02
5.539081299999999828e+03	1.860190000000000055e+02
5.539106399999999667e+03	1.858429999999999893e+02
5.539131500000000415e+03	1.855949999999999989e+02
5.539156500000000051e+03	1.852369999999999948e+02
5.539181800000000294e+03	1.848849999999999909e+02
5.539207300000000032e+03	1.844659999999999798e+02
5.539233000000000175e+03	1.843350000000000080e+02
5.539258800000000520e+03	1.850929999999999893e+02
5.539284700000000157e+03	1.858490000000000180e+02
5.539310599999999795e+03	1.859990000000000236e+02
5.539336999999999534e+03	1.852429999999999950e+02
5.539363500000000386e+03	1.836520000000000152e+02
5.539390300000000025e+03	1.820009999999999764e+02
5.539417400000000271e+03	1.812090000000000032e+02
5.539444500000000517e+03	1.811529999999999916e+02
5.539471499999999651e+03	1.815879999999999939e+02
5.539498199999999997e+03	1.822879999999999825e+02
5.539525099999999838e+03	1.828690000000000282e+02
5.539551999999999680e+03	1.835990000000000180e+02
5.539578900000000431e+03	1.844180000000000064e+02
5.539605800000000272e+03	1.852459999999999809e+02
5.539632800000000316e+03	1.857669999999999959e+02
5.539659700000000157e+03	1.857470000000000141e+02
5.539686800000000403e+03	1.857579999999999814e+02
5.539714100000000144e+03	1.861999999999999886e+02
5.539741600000000290e+03	1.873600000000000136e+02
5.539769199999999728e+03	1.889040000000000248e+02
5.539796699999999873e+03	1.906670000000000016e+02
5.539824700000000121e+03	1.925870000000000175e+02
5.539853000000000975e+03	1.944979999999999905e+02
5.539881500000000415e+03	1.956119999999999948e+02
5.539910200000000259e+03	1.959279999999999973e+02
5.539939300000000003e+03	1.955900000000000034e+02
5.539968700000000354e+03	1.945329999999999870e+02
5.539998199999999997e+03	1.927669999999999959e+02
5.540028299999999945e+03	1.905309999999999775e+02
5.540058899999999994e+03	1.882290000000000134e+02
5.540089799999999741e+03	1.862590000000000146e+02
5.540121200000000499e+03	1.847109999999999843e+02
5.540153000000000247e+03	1.837969999999999970e+02
5.540185000000000400e+03	1.834079999999999870e+02
5.540217899999999645e+03	1.832859999999999729e+02
5.540251199999999699e+03	1.833140000000000214e+02
5.540285100000000057e+03	1.830809999999999889e+02
5.540319599999999809e+03	1.824770000000000039e+02
5.540354400000000169e+03	1.819729999999999848e+02
5.540390099999999620e+03	1.815979999999999848e+02
5.540426400000000285e+03	1.814140000000000157e+02
5.540463999999999942e+03	1.814749999999999943e+02
5.540503400000000511e+03	1.818120000000000118e+02
5.540544399999999769e+03	1.821570000000000107e+02
5.540586500000000342e+03	1.826809999999999832e+02
5.540630299999999806e+03	1.833179999999999836e+02
5.540675500000000284e+03	1.843440000000000225e+02
5.540721800000000258e+03	1.856290000000000191e+02
5.540769100000000435e+03	1.873829999999999814e+02
5.540817399999999907e+03	1.895649999999999977e+02
5.540866399999999885e+03	1.916290000000000191e+02
5.540915600000000268e+03	1.935090000000000146e+02
5.540965799999999945e+03	1.951850000000000023e+02
5.541016400000000431e+03	1.961790000000000020e+02
5.541067399999999907e+03	1.961890000000000214e+02
5.541118500000000495e+03	1.954309999999999832e+02
5.541169100000000071e+03	1.940000000000000000e+02
5.541220199999999750e+03	1.916490000000000009e+02
5.541271099999999933e+03	1.888709999999999809e+02
5.541321700000000419e+03	1.864629999999999939e+02
5.541371799999999894e+03	1.847859999999999729e+02
5.541421400000000176e+03	1.842790000000000248e+02
5.541470100000000457e+03	1.848140000000000214e+02
5.541519100000000435e+03	1.862190000000000225e+02
5.541568100000000413e+03	1.883149999999999977e+02
5.541617100000000391e+03	1.905359999999999729e+02
5.541666299999999865e+03	1.921979999999999791e+02
5.541715699999999742e+03	1.936699999999999875e+02
5.541765500000000429e+03	1.954209999999999923e+02
5.541815300000000207e+03	1.972240000000000180e+02
5.541866100000000188e+03	1.994440000000000168e+02
5.541917500000000473e+03	2.015309999999999775e+02
5.541969699999999648e+03	2.030190000000000055e+02
5.542022700000000441e+03	2.036470000000000198e+02
5.542076699999999619e+03	2.030469999999999970e+02
5.542131199999999808e+03	2.018300000000000125e+02
5.542187399999999798e+03	1.999440000000000168e+02
5.542244800000000396e+03	1.973600000000000136e+02
5.542303600000000188e+03	1.952240000000000180e+02
5.542363800000000083e+03	1.940359999999999729e+02
5.542425000000000182e+03	1.937500000000000000e+02
5.542491899999999987e+03	1.947140000000000271e+02
5.542565800000000309e+03	1.959309999999999832e+02
5.542645400000000336e+03	1.969709999999999752e+02
5.542729199999999764e+03	1.977400000000000091e+02
5.542815499999999702e+03	1.979959999999999809e+02
5.542902299999999741e+03	1.976220000000000141e+02
5.542989499999999680e+03	1.967309999999999945e+02
5.543074999999999818e+03	1.953170000000000073e+02
5.543157199999999648e+03	1.936670000000000016e+02
5.543234699999999975e+03	1.918700000000000045e+02
5.543305900000000292e+03	1.902640000000000100e+02
5.543369400000000496e+03	1.894359999999999786e+02
5.543423300000000381e+03	1.893449999999999989e+02
5.543471499999999651e+03	1.902170000000000130e+02
5.543517300000000432e+03	1.915940000000000225e+02
5.543561099999999897e+03	1.933290000000000077e+02
5.543602899999999863e+03	1.952949999999999875e+02
5.543642399999999725e+03	1.971109999999999900e+02
5.543680699999999888e+03	1.985169999999999959e+02
5.543717400000000453e+03	1.995720000000000027e+02
5.543752700000000004e+03	2.002909999999999968e+02
5.543786699999999655e+03	2.013670000000000186e+02
5.543819599999999809e+03	2.024070000000000107e+02
5.543851200000000063e+03	2.031140000000000043e+02
5.543882300000000214e+03	2.033509999999999991e+02
5.543912699999999859e+03	2.036390000000000100e+02
5.543942500000000109e+03	2.039420000000000073e+02
5.543971900000000460e+03	2.036419999999999959e+02
5.544001100000000406e+03	2.030879999999999939e+02
5.544030200000000150e+03	2.019029999999999916e+02
5.544059000000000196e+03	2.002270000000000039e+02
5.544088200000000143e+03	1.973269999999999982e+02
5.544117699999999786e+03	1.935509999999999877e+02
5.544147799999999734e+03	1.895929999999999893e+02
5.544178399999999783e+03	1.855890000000000271e+02
5.544209700000000339e+03	1.824040000000000248e+02
5.544241600000000290e+03	1.801750000000000114e+02
5.544274900000000343e+03	1.777990000000000066e+02
5.544309299999999894e+03	1.754590000000000032e+02
5.544345100000000457e+03	1.730850000000000080e+02
5.544382300000000214e+03	1.706559999999999775e+02
5.544420699999999670e+03	1.694799999999999898e+02
5.544460600000000341e+03	1.697920000000000016e+02
5.544500900000000001e+03	1.711020000000000039e+02
5.544541699999999764e+03	1.728370000000000175e+02
5.544583099999999831e+03	1.747949999999999875e+02
5.544625100000000202e+03	1.766359999999999957e+02
5.544667400000000271e+03	1.782490000000000236e+02
5.544710799999999836e+03	1.799900000000000091e+02
5.544754899999999907e+03	1.820729999999999791e+02
5.544799799999999777e+03	1.840190000000000055e+02
5.544845599999999649e+03	1.858679999999999950e+02
5.544892300000000432e+03	1.873959999999999866e+02
5.544939900000000307e+03	1.885550000000000068e+02
5.544988000000000284e+03	1.896540000000000248e+02
5.545037699999999859e+03	1.898659999999999854e+02
5.545088399999999638e+03	1.889379999999999882e+02
5.545140300000000025e+03	1.864290000000000020e+02
5.545193400000000111e+03	1.825940000000000225e+02
5.545247199999999793e+03	1.783050000000000068e+02
5.545302800000000389e+03	1.745659999999999741e+02
5.545359800000000178e+03	1.719199999999999875e+02
5.545418099999999868e+03	1.712379999999999995e+02
5.545480800000000272e+03	1.727490000000000236e+02
5.545549799999999777e+03	1.761759999999999877e+02
5.545623499999999694e+03	1.800720000000000027e+02
5.545701999999999316e+03	1.838840000000000146e+02
5.545783599999999751e+03	1.876959999999999980e+02
5.545867299999999886e+03	1.901550000000000011e+02
5.545951999999999316e+03	1.906490000000000009e+02
5.546036500000000160e+03	1.895020000000000095e+02
5.546119800000000396e+03	1.868909999999999911e+02
5.546200100000000020e+03	1.828709999999999809e+02
5.546277799999999843e+03	1.782059999999999889e+02
5.546350999999999658e+03	1.744099999999999966e+02
5.546418599999999969e+03	1.726150000000000091e+02
5.546482299999999668e+03	1.729690000000000225e+02
5.546544600000000173e+03	1.749690000000000225e+02
5.546605000000000473e+03	1.782559999999999718e+02
5.546664800000000469e+03	1.818940000000000055e+02
5.546723399999999856e+03	1.851450000000000102e+02
5.546781100000000151e+03	1.878240000000000123e+02
5.546837700000000041e+03	1.904259999999999877e+02
5.546893000000000939e+03	1.928149999999999977e+02
5.546948000000000320e+03	1.945679999999999836e+02
5.547002300000000105e+03	1.953000000000000114e+02
5.547056099999999788e+03	1.950490000000000066e+02
5.547109300000000076e+03	1.938619999999999948e+02
5.547162100000000464e+03	1.912949999999999875e+02
5.547214100000000144e+03	1.876850000000000023e+02
5.547266400000000431e+03	1.842259999999999991e+02
5.547318500000000313e+03	1.809640000000000271e+02
5.547370499999999993e+03	1.792549999999999955e+02
5.547422599999999875e+03	1.791500000000000057e+02
5.547474299999999857e+03	1.805120000000000005e+02
5.547525400000000445e+03	1.827429999999999950e+02
5.547575399999999718e+03	1.846129999999999995e+02
5.547625399999999900e+03	1.860940000000000225e+02
5.547675000000000182e+03	1.866599999999999966e+02
5.547724299999999857e+03	1.863209999999999980e+02
5.547773299999999836e+03	1.856699999999999875e+02
5.547821700000000419e+03	1.850259999999999820e+02
5.547870499999999993e+03	1.851409999999999911e+02
5.547919200000000274e+03	1.861759999999999877e+02
5.547968000000000757e+03	1.875340000000000202e+02
5.548016899999999623e+03	1.886430000000000007e+02
5.548066100000000006e+03	1.888600000000000136e+02
5.548115099999999984e+03	1.875769999999999982e+02
5.548164999999999964e+03	1.852920000000000016e+02
5.548215400000000045e+03	1.820819999999999936e+02
5.548266300000000228e+03	1.786340000000000146e+02
5.548317799999999806e+03	1.757690000000000055e+02
5.548369999999999891e+03	1.730670000000000073e+02
5.548423000000000684e+03	1.714709999999999752e+02
5.548477899999999863e+03	1.717649999999999864e+02
5.548536699999999655e+03	1.736080000000000041e+02
5.548598500000000058e+03	1.761159999999999854e+02
5.548662500000000364e+03	1.789199999999999875e+02
5.548728100000000268e+03	1.818820000000000050e+02
5.548794899999999870e+03	1.842209999999999752e+02
5.548861399999999776e+03	1.855679999999999836e+02
5.548928399999999783e+03	1.860559999999999832e+02
5.548994599999999991e+03	1.857030000000000030e+02
5.549059400000000096e+03	1.842870000000000061e+02
5.549122299999999996e+03	1.818509999999999991e+02
5.549181999999999789e+03	1.790259999999999820e+02
5.549239000000000487e+03	1.761109999999999900e+02
5.549292300000000068e+03	1.728309999999999889e+02
5.549341099999999642e+03	1.698859999999999957e+02
5.549384900000000016e+03	1.678940000000000055e+02
